9566.73366834698,10744.25705278461,1085.383779811479
8832.731937413775,10133.84646724949,1000.651393792375
2771.91438428054,1423.150427047429,6420.828849512148
9440.769460678033,3926.018441418748,362.6895247990472
4571.248747584943,3942.840234142027,7714.447583000242
10002.9552082393,12266.68664624624,8668.461101775472
5136.498317137639,7691.064127977157,2782.261547492663
2826.945204461637,11942.42361046183,12826.65363148926
10858.50375030823,552.0646900270225,11632.66274974165
9357.778750549202,8056.85620259134,6803.735092017489
9625.926878440369,2794.795158023035,5064.945628924549
8359.599924153845,480.2270568615026,1171.933765682915
9004.124505045367,39.36805631880325,913.9626833970755
1749.752072806319,4787.92579323354,11890.41741588017
20.69818722932838,4626.04467463157,11222.94611713274
2211.12142228585,12841.89017365521,10539.02752410726
2731.936746070025,11930.26798930397,10587.24421967814
9382.132638104436,1551.233397910945,3645.735271409549
5095.252030461122,12520.56836314273,1400.715576847876
607.6009629445565,11163.35107367891,7790.080829796851
3127.318031160406,7705.560275808554,8065.094470808544
3039.123565408267,5951.350254215798,886.1700240451258
10128.52662567044,1083.535053304881,11230.24786848932
5986.579791741299,11403.43242437835,13728.49765086398
9403.664660710629,11066.85466940212,12776.07865742636
8828.227502164169,7805.8636636259,7509.377978771813
10144.34129259412,1776.664098325371,1232.69070236897
1299.735373917271,2288.862039760779,6918.662617196456
8687.841771300766,5316.046391327853,10957.98757123613
6580.177888869021,4599.675743267206,6638.219231224891
7229.454722424132,5116.562439237041,6356.54744689311
8896.961895517101,6719.699901850074,9204.06908097843
3256.899058772244,3657.517830415456,10085.78447796938
2332.702373070767,2865.84506204445,10735.06541148539
3201.296543510848,2862.070887835929,10587.62916934799
1555.40678626854,3843.128611067029,1865.821029495084
4985.970468365606,686.6045230739044,8021.849360497671
10456.12822332823,10837.21231108878,2370.166808541882
1724.701190339274,12374.94089667688,2676.719951505108
9924.32259536554,6487.794704909493,6535.99400157997
2729.329072771322,11375.11824608796,9637.323810618655
1626.648749052961,6166.545675703882,2712.048487057341
6023.405380559235,1182.530717275611,5114.122473879024
2412.369873583138,12572.40920209857,3106.565910748197
7639.942036644658,607.1597922624681,12647.42878763226
7957.646463315779,79.25411533881261,13439.51290478973
2922.968348041711,180.9100039919464,10031.86797661781
1470.668003599038,11475.52808023169,11193.09812860318
6990.40732078583,3782.770163142795,8003.216309868304
7629.728473072125,4418.888634532771,6705.206344666412
7659.186017574213,6555.890243171441,4616.588172670797
7403.381581535875,1924.713597193676,10130.52411006134
7352.067077845596,1034.447780773271,9060.887625241343
7135.210526043904,731.104215644505,7704.179951517298
5634.782931059167,11258.55368446199,9365.167697608436
7486.172981932299,11809.0527602124,8569.6318635841
954.2905071918178,8732.623725519425,2479.535365215212
8053.57715421351,5050.850463343679,11925.38373624585
1470.668003599038,11475.52808023169,11193.09812860318
814.8957397293121,4191.323705918505,7682.277956206191
7610.198034687751,2659.649019530385,500.8001279813872
7041.575735638208,11148.80901791474,11006.63775853611
1286.681933447589,8057.373995244939,61.40613390980774
731.6272770554524,8062.03637904687,940.5888608033508
2768.866212439982,9599.461793960598,166.6644227667799
1593.642892299945,11061.14936411917,382.9237847425287
30.38553199746016,4850.634192361297,3922.772415883135
5375.925827979389,12443.27028295924,4879.033376942286
7386.412909340965,4914.464565329281,11512.39765317537
6681.740220377475,6109.439283026516,10392.64400186714
7629.728473072125,4418.888634532771,6705.206344666412
7880.493072596455,9345.33482386644,12953.59603338873
859.2788720531623,6742.417632666806,4543.21315599375
9362.108999360014,8496.864536081062,5937.268047817831
22.88179594228758,7195.311027984422,732.5921294272923
673.2258036827651,7230.651908452652,2162.254126249693
338.962780295807,5796.256077748631,2180.089382821318
5453.522717501664,5517.996147527082,5057.243562434878
2132.316720041609,11989.39158444588,9894.353022019865
2731.936746070025,11930.26798930397,10587.24421967814
5368.033485441503,136.4350784877864,8620.292250415727
7050.928655109315,17.09966914068667,8289.029982859316
10092.37052591042,8059.791497889161,12745.04436550356
1335.630466534163,8255.205423319419,1813.402891290407
2587.802806667052,7892.404335495536,1968.458828230012
879.8685219922401,1545.375540902495,7329.026187025575
1715.706833213806,1814.684459436334,6373.334196265287
937.7313706366142,4168.577641673506,2762.554194892451
3065.071219688213,12827.78076664796,7257.147375928294
1113.022725655798,3202.152108616283,6988.556037582933
8820.136618126819,10928.59845994685,7911.799780884872
11125.70980659654,10729.62106287959,1211.070874583257
905.9758441464703,7798.32245391634,5197.796409963516
10784.02158340077,11330.86028822383,3040.566982258392
2112.459227243874,10849.81849658629,11485.86491059008
7659.186017574213,6555.890243171441,4616.588172670797
4235.69071703674,2850.873074181543,6393.469528234672
10164.52939028721,11.40998763412469,10908.57363078173
3282.26926660633,9216.858571854158,7976.991260684206
751.8798284544871,4779.366375254942,4460.642376939595
9904.063067580839,136.3261548563731,545.8712251266044
11009.99246124569,407.2158034313911,2849.461914356991
8217.590045029052,11410.68712837609,2332.280525175796
8991.893816106169,11843.32962022008,2085.025841933367
779.2256147870439,917.8799759122181,4458.063949773145
1560.850054084798,740.4165608202596,4581.585570605059
1087.846050234742,1190.585112090773,3447.160168317807
4102.047590247302,11570.4138831951,5940.910482094763
5476.801623963766,12116.50443907055,6884.095222669884
1076.562301834221,7933.988593095331,2800.08047185733
9076.363078780987,3696.071081379494,5518.712073958259
2131.782938295308,9296.914078031303,7201.62091975312
9026.191560371779,10769.28682126706,4288.002331924862
1428.224363588287,5133.567696144198,10356.72134787456
929.5869075421027,4172.199623186242,3638.797355015423
10518.76443027913,5778.545824111143,13343.64713306653
8727.559471665358,3832.561995585251,2971.475382961479
9151.393255316523,3118.483572733939,2804.598033287986
9346.072816619195,4345.758362752453,1271.562052778192
7795.043747123338,10005.30911436371,3907.499824073598
655.8062098936093,4543.69043283961,6946.113017257228
1316.807430541702,4048.633748767039,6915.033531665704
289.9093263138199,3678.337119813221,6474.773380029562
10128.52662567044,1083.535053304881,11230.24786848932
8234.839880100373,1393.264308960032,918.0686936996634
3645.850685707797,7788.745916725504,13430.71424360298
2286.888562609399,8286.733779221841,12398.91372025699
445.258034065905,5716.259841393447,12462.0809475281
504.4156770502353,3929.653348001189,12999.96538413138
6041.977313384645,8997.818917492685,5314.275795710523
5107.423440885228,7920.453627646724,6041.170430578883
3282.26926660633,9216.858571854158,7976.991260684206
2863.193030197161,8153.96688875738,8772.453097198537
116.4462047905252,9589.645574516493,8288.395914214567
8436.69814225172,7912.851927414176,187.9037184533206
7364.950038081365,9223.167436005564,1044.628969333156
6903.41538874954,11860.90951615223,4216.316613482174
8540.12050587108,772.1736844726423,2106.001427857219
7539.480852866341,11323.05745356164,4872.605318629519
10217.71547034562,11180.52192107401,13240.04240493735
9726.106245306119,1243.718589661407,9910.058273262583
10402.54908830309,10453.42310612793,1144.614644298615
9528.722576707067,5525.160088813122,273.8143922156816
10074.73966806134,4720.620341744151,829.3361974310085
10364.76198328356,4504.521517721923,54.51116398540952
